timestamp,METUSDB,PEGUSDB,JRTUSDB,GRIGUSDB,NEXOUSDB,ZRXUSDB,ETHUSDB,pBTCUSDB,MLNUSDB,LOOMUSDB,DAIUSDB,ENJUSDB,TBCUSDB,USDTUSDB,OMGUSDB,EMIT1USDB,FCOUSDB,BUSDUSDB,KNCUSDB,BATUSDB,sUSDUSDB,NMRUSDB,XIOUSDB,REPUSDB,MKRUSDB,TUSDUSDB,DZARUSDB,RLCUSDB,POWRUSDB,USDCUSDB,CEEKUSDB,Other
1596499718000,3223.08,6605.36,19917.35,293.67,245.24,356.57,451.55,120.24,58.66,136.80,560.80,88.13,60.53,151.23,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,125.30,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596566768000,3223.08,6605.36,20544.98,293.67,245.24,356.57,446.25,120.24,58.66,136.80,564.86,88.13,60.53,151.23,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596634124000,3223.08,6605.36,19856.86,293.67,245.24,356.57,446.25,120.24,58.66,136.80,564.86,88.13,60.53,151.23,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596701291000,3223.08,6605.36,10193.47,293.67,245.24,356.57,446.25,120.24,58.66,136.80,564.86,88.13,60.53,151.23,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596767453000,3223.08,6605.36,10269.14,360.71,245.24,356.57,446.25,120.24,58.66,136.80,564.86,88.13,60.53,151.23,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596833944000,3208.12,6605.36,10754.68,360.71,245.24,356.57,412.97,153.52,58.66,136.80,565.83,88.13,60.53,151.23,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596900342000,3208.12,6605.36,10754.68,360.71,245.24,356.57,432.24,153.52,167.68,136.80,565.83,88.13,60.53,147.93,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1596966617000,3208.12,6605.36,11530.02,360.71,245.24,356.57,476.47,153.52,167.68,136.80,565.83,88.13,60.53,145.14,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1597033434000,3208.12,6605.36,12372.57,360.71,245.24,356.57,444.34,153.52,167.68,136.80,565.83,88.13,60.53,145.14,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,121.12,0.07,0.00
1597099710000,3208.12,2612.80,12884.13,360.71,245.24,356.57,479.74,153.52,167.68,136.80,565.83,92.84,60.53,147.54,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,116.40,0.07,0.00
1597167284000,3208.12,2612.80,12280.97,360.71,245.24,356.57,479.74,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597233615000,3208.12,2612.80,11764.69,360.71,245.24,356.57,479.74,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597300280000,3208.12,2612.80,11764.69,360.71,245.24,356.57,479.27,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597366709000,3208.12,2612.80,12966.20,360.71,245.24,356.57,479.27,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597432676000,3208.12,2612.80,12761.85,360.71,245.24,356.57,479.27,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597499410000,3208.12,2612.80,12761.85,360.71,245.24,361.15,479.27,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597565783000,3208.12,2612.80,12761.85,360.71,245.24,361.15,485.38,153.52,167.68,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597632462000,3208.12,2612.80,12761.85,360.71,245.24,361.15,437.67,153.52,215.39,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597700058000,3525.86,2612.80,11187.12,360.71,245.24,361.15,446.23,153.52,215.39,136.80,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597767132000,3525.86,2612.80,11187.12,360.71,245.24,361.15,446.23,153.52,298.54,202.08,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597832502000,3525.86,2612.80,10193.82,360.71,245.24,361.15,449.29,153.52,298.54,202.08,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597899041000,3525.86,2612.80,10193.82,360.71,245.24,361.15,449.29,153.52,298.54,202.08,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1597965203000,3232.99,2612.80,10182.61,360.71,171.40,361.15,449.29,153.52,298.54,202.08,565.83,92.84,60.53,153.64,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598031795000,3232.99,2612.80,10182.61,360.71,171.40,466.64,450.34,153.52,298.54,202.08,565.83,92.84,60.53,152.59,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598098856000,3232.99,2612.80,9238.53,360.71,171.40,466.64,450.34,153.52,298.54,202.08,564.05,92.84,60.53,152.59,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598164882000,3232.99,2612.80,9238.53,360.71,171.40,466.64,450.34,153.52,298.54,202.08,564.05,92.84,60.53,152.59,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598230728000,3232.99,2612.80,9238.53,360.71,171.40,466.64,450.34,153.52,298.54,202.08,565.09,92.84,60.53,151.55,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598297775000,3232.99,2612.80,9238.53,360.71,171.40,466.64,449.93,153.52,298.54,202.08,565.50,92.84,60.53,151.55,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598364198000,3232.99,2612.80,8380.65,360.71,171.40,466.64,449.93,153.52,298.54,202.08,565.50,92.84,60.53,151.55,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598430603000,3232.99,2612.80,8380.65,345.64,221.79,466.64,449.93,153.52,298.54,202.08,565.50,92.84,60.53,151.55,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,129.33,0.07,0.00
1598496587000,3232.99,2612.80,8380.65,345.64,221.79,466.64,449.93,153.52,298.54,202.08,565.50,92.84,60.53,23.05,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598563224000,3232.99,2612.80,8380.65,345.64,221.79,466.64,436.59,153.52,298.54,202.08,565.50,92.84,60.53,23.05,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598628675000,3232.99,2612.80,8380.65,345.64,221.79,466.64,429.01,153.52,298.54,202.08,565.50,92.84,60.53,23.05,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598695493000,2901.34,2612.80,9023.70,345.64,231.35,466.64,428.63,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598760959000,2901.34,2612.80,9017.92,345.64,231.35,376.94,428.63,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598827346000,3185.37,2612.80,9815.26,746.25,231.35,376.94,428.63,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598894175000,3060.04,2612.80,9337.84,746.25,231.35,376.94,428.63,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1598959582000,3060.04,2612.80,9337.84,746.25,231.35,376.94,428.63,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599025762000,3758.49,2612.80,9337.84,746.25,231.35,376.94,428.63,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599091876000,3758.49,2612.80,9337.84,746.25,231.35,376.94,428.84,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599158675000,3758.49,2612.80,9337.84,746.25,231.35,376.94,479.84,153.52,298.54,202.08,528.83,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599224299000,3758.49,2612.80,9337.84,746.25,231.35,376.94,476.61,153.52,298.54,202.08,532.07,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599290487000,3758.49,2612.80,9337.84,746.25,231.35,376.94,476.61,153.52,298.54,202.08,532.07,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599356160000,3308.44,2612.80,8631.35,746.25,231.35,376.94,476.61,153.52,298.54,202.08,656.30,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599421629000,3101.73,2612.80,7568.18,746.25,231.35,376.94,476.61,153.52,298.54,202.08,637.25,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599487753000,3101.73,2529.72,7057.88,746.25,231.35,376.94,476.61,153.52,298.54,202.08,637.25,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599554599000,3101.73,2529.72,7057.88,746.25,231.35,376.94,476.61,153.52,298.54,202.08,637.25,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599620764000,3101.73,2529.72,7168.51,746.25,231.35,376.94,472.06,153.52,298.54,202.08,637.25,92.84,60.53,22.06,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599687111000,3101.73,2529.72,6862.66,746.25,231.35,376.94,469.37,153.52,298.54,202.08,630.92,92.84,60.53,24.74,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599754060000,3101.73,2529.72,6862.66,746.25,231.35,376.94,469.37,153.52,298.54,202.08,574.09,92.84,60.53,24.74,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599820027000,3101.73,2529.72,6862.66,746.25,231.35,376.94,452.21,153.52,298.54,202.08,574.09,92.84,60.53,24.74,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599885795000,3101.73,2529.72,6862.66,746.25,231.35,376.94,452.21,153.52,298.54,202.08,574.09,92.84,60.53,24.74,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1599952172000,3101.73,2529.72,6862.66,746.25,231.35,376.94,452.21,153.52,298.54,202.08,574.09,92.84,60.53,24.74,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1600018238000,3101.73,2529.72,6862.66,746.25,231.35,376.94,452.21,153.52,298.54,202.08,569.03,92.84,60.53,23.61,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,10.31,0.33,0.33,0.29,0.54,0.07,0.00
1600085050000,3101.73,2529.72,6862.66,746.25,231.35,376.94,452.21,153.52,298.54,202.08,536.29,92.84,60.53,23.61,29.41,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600151476000,3101.73,2529.72,6862.66,746.25,231.35,376.94,451.55,153.52,298.54,202.08,537.15,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600217129000,3101.73,2529.72,6862.66,746.25,231.35,376.94,451.55,153.52,298.54,202.08,537.15,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600284355000,3101.73,2529.72,6862.66,746.25,231.35,376.94,451.55,153.52,298.54,202.08,545.34,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600349788000,3101.73,2529.72,6102.47,746.25,231.35,376.94,451.55,153.52,298.54,202.08,549.95,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600416922000,3101.73,2529.72,6102.47,746.25,231.35,376.94,451.55,153.52,298.54,202.08,549.95,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600483205000,3101.73,2529.72,6102.47,746.25,231.35,376.94,451.55,153.52,298.54,202.08,549.95,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600549386000,3101.73,2529.72,6102.47,746.25,231.35,376.94,451.55,153.52,298.54,202.08,549.95,92.84,60.53,22.75,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600615026000,3101.73,2529.72,6102.47,746.25,231.35,376.94,450.72,153.52,249.73,202.08,549.95,92.84,60.53,23.16,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600681491000,3101.73,2529.72,6102.47,746.25,231.35,376.94,450.72,153.52,249.73,202.08,549.95,92.84,60.53,23.16,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600747077000,3101.73,2529.72,6102.47,746.25,231.35,376.94,449.49,153.52,249.73,202.08,549.95,92.84,60.53,23.16,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600814154000,3101.73,2529.72,6102.47,746.25,231.35,376.94,449.49,153.52,249.73,202.08,595.97,92.84,60.53,23.16,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600879119000,3101.73,2529.72,6102.47,746.25,231.35,376.94,449.49,153.52,249.73,202.08,582.65,92.84,60.53,23.16,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1600946499000,3101.73,2529.72,5831.31,746.25,231.35,376.94,449.41,153.52,249.73,141.51,582.65,92.84,60.53,23.16,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601012640000,3101.73,2529.72,5831.31,746.25,231.35,376.94,448.68,153.52,249.73,141.51,582.98,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601079968000,2887.93,2529.72,5831.31,746.25,231.35,376.94,448.68,153.52,249.73,141.51,555.52,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601147251000,2887.93,2529.72,5616.35,746.25,231.35,376.94,443.85,153.52,249.73,141.51,531.21,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601214896000,2887.93,2529.72,5616.35,746.25,231.35,376.94,442.26,153.52,249.73,141.51,557.64,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601282611000,2887.93,2529.72,5903.97,746.25,231.35,376.94,408.99,153.52,249.73,141.51,517.37,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601350362000,2887.93,2529.72,5903.97,746.25,231.35,376.94,407.30,153.52,249.73,141.51,515.48,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601417945000,2887.93,2529.72,5903.97,746.25,231.35,376.94,407.30,153.52,249.73,141.51,515.48,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601485853000,2887.93,2529.72,5903.97,746.25,231.35,376.94,405.30,153.52,249.73,141.51,515.48,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601553015000,2887.93,2529.72,5903.97,746.25,231.35,376.94,405.30,153.52,249.73,141.51,509.22,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601619829000,2887.93,2529.72,5903.97,746.25,231.35,376.94,411.07,153.52,249.73,141.51,519.59,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601687922000,2887.93,2529.72,5462.93,746.25,231.35,376.94,423.35,153.52,249.73,141.51,519.59,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601755801000,2887.93,2529.72,5308.18,746.25,231.35,376.94,423.35,153.52,249.73,141.51,519.59,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601822552000,2887.93,2529.72,5308.18,746.25,231.35,376.94,423.35,153.52,249.73,141.51,519.59,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601891080000,2737.45,2529.72,5059.84,746.25,231.35,324.53,423.20,153.52,249.73,141.51,519.73,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1601957824000,2737.45,2529.72,5059.84,746.25,231.35,324.53,423.20,153.52,249.73,141.51,519.73,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602024907000,2737.45,2529.72,5283.03,746.25,231.35,324.53,431.24,153.52,249.73,141.51,519.73,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602092545000,2737.45,2529.72,5094.62,746.25,231.35,324.53,431.24,153.52,201.52,141.51,519.73,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602161532000,2737.45,2529.72,4922.92,746.25,231.35,324.53,427.27,153.52,201.52,141.51,519.73,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602229790000,2737.45,2529.72,4922.92,746.25,231.35,319.82,425.43,153.52,201.52,141.51,521.57,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602297027000,2737.45,2529.72,5107.20,746.25,231.35,319.82,425.43,153.52,201.52,141.51,521.57,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602363606000,2737.45,2529.72,5107.20,746.25,231.35,319.82,425.43,153.52,201.52,141.51,521.57,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602429913000,2882.59,2529.72,5107.20,746.25,231.35,319.82,435.14,153.52,201.52,141.51,521.57,92.84,60.53,23.57,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602495424000,2882.59,2529.72,5107.20,746.25,231.35,319.82,435.14,153.52,201.52,141.51,522.60,92.84,60.53,22.54,29.41,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602561978000,2882.59,2529.72,5269.90,746.25,231.35,319.82,435.14,153.52,201.52,141.51,522.47,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602627937000,2882.59,2529.72,5269.90,746.25,231.35,319.82,432.90,153.52,201.52,141.51,522.47,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602694261000,2882.59,2529.72,5266.46,746.25,231.35,319.82,431.01,153.52,201.52,141.51,521.56,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602760147000,2882.59,2529.72,5145.93,746.25,231.35,319.82,430.64,153.52,201.52,141.51,521.94,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602825913000,2882.59,2529.72,5145.93,746.25,231.35,319.82,430.64,153.52,201.52,141.51,521.94,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602892022000,2882.59,2529.72,5293.83,746.25,231.35,319.82,430.64,153.52,201.52,141.51,521.94,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1602958258000,2882.59,2529.72,5115.06,746.25,231.35,319.82,430.64,153.52,201.52,141.51,532.90,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1603025653000,2882.59,2529.72,4964.42,746.25,231.35,319.82,430.64,153.52,201.52,141.51,532.90,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
1603091367000,2882.59,2529.72,5046.61,746.25,231.35,319.82,430.64,153.52,201.52,141.51,532.90,92.84,60.53,22.54,21.59,21.01,7.51,4.36,1.84,1.75,1.22,1.21,0.75,0.55,1.57,0.49,0.33,0.33,0.29,0.54,0.07,0.00
