timestamp,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0xB9D77A2BCB23850540C394df863D23BF17296CE8,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0xF506828B166de88cA2EDb2A98D960aBba0D2402A,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xcb9D1c05b5f848B67E80BD91Aee76ec7F81216db,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x5CCb8c39bF68612C7997Cbc498ae55908D32d223,​0x4CB2B6DcB8Da65F8421fEd3d44E0828E07594a60,​0xA694068FDfd382FA60c249e9A2B92a5548aD50EF,​0x048918b89189F68dA6146ddb6eEc63C649671c67,​0x0a6bb2770450F8BB7Cc0b42ee859ac7f9177010D,​0x22fB3590Ca2b6a876D7fb655FC6e598Abf28d3E1,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x71A1dF0d820d29c784C04865904492aC38801A04,​0x4e04245c0Dbbd1d458aC3c2aFC976491983E44De,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x23983EA2123D40EB5655dfFf3F3C917C78F214f6,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0xDcF42a28b6d7e3377355B1e91a9b91708b83E2d5,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0x347dEE698fD3ECcd64E11EF11c9C141E0D957Ba8,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x5daEcc32Fc2e735cB1Ca6d0427F9eC71Bcb4F0eD,​0x9021C84f3900B610ab8625d26d739e3B7bFf86aB,​0x9424BFC9F19d2c40d79Ca20094A7Da9d4024C44B,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x3A32ECf794C2172f47d0186bAEE4BfA74D2ebc9f,​0x094DaeEb1e59E42479449bD81f0c5088A93137Fe,​0x06E27Dd8706B2a471d43dd6debd78Ef72E388aCc,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0xF8341bf53e42DAc7b3E3516E0c6ef6003646DD6D,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0x7B2eF92fDecdf4a156365EB78c9E92b44588Fe84,​0x25C40bC17E4BF2f8C23aCc99a7A38568f0890157,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x53bba5c7872BFC4935cb4EEe63c1bA9BfC68212A,​0x8c117a0661568a6189Dc65a53A5E1CC2312a22a3,​0x69C4EfE68F4eaBdFAa614a8E682B1391802F4913,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0x533344cFdF2a3E911E2CF4c6f5ED08e791F5355f,​0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9,​0xFb9284715e9B0d08153caA34C35bfAed76edC31F,​0x36E5A96c8d01803d2C48756AA7bde1c01d7D9f8A,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0xbD2c8F386dA16351F5Eb883b78C5978a70CeE198,​0x762ed657B76372F8C08C6f7E0Aa4170658C4CA35,​0x36691C4F426Eb8F42f150ebdE43069A31cB080AD,​0x3Fb2F18065926DdB33E7571475c509541d15dA0e,​0x97deC872013f6B5fB443861090ad931542878126,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x591E9F22E2e925A5FEBbBF9DA7e7A632e877FE5c,​0x284620B56318d18Db45E40614556B9cB1d0dd92B,​0x812D2e05aFb6E15a47355AC616fC69098B22C794,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xAfA5AA8648E645277500a388230Cc1985ed8C627,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x6510B33A35AFCF6d1B1C7927139Eb9c08343d665,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x1680eD6A1fE73c673E778705355212235DeC3242,​0x0780366ED1fd05d7e9a6aCD7867DeD8C68730F2c,​0xc35A5FEc6BE6957899E15559Be252Db882220b37,​0x0358629bD27FA559b88D0F41ea3dA28D057c3414,​0xc51a5024280d6AB2596e4aFFe1BDf6bDc2318da2,​0x00dEe1F836998bcc736022f314dF906588d44808,​0x6c2d992b7739DFB363a473Cc4F28998b7f1f6dE2,​0x03E86D24C462fa6aD88568053361186E4A5aF68e,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x456974dF1042bA7A46FD49512A8778Ac3B840A21,​0x1e30124FDE14533231216D95F7798cD0061e5cf8,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x4d2f5cFbA55AE412221182D8475bC85799A5644b,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0x889aBdD2bC0F3a884e607279bA132501698fbcd5,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0xD1a06725e9fee446b4a49cEE85c9C213cC13F39A,​0x238e24C06313fC8176BC6C49a0EBE86c2b0aabb6,​0x8333331B3FE016653FF0ADB7b37E52f81A6E7382,​0x7Aa29D3158BC446fABD3196f54C01f86321eae32,​0x0e115a21c34708fDA175cC9C924Ba42A6D87f95d,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x22A1B26BFb867dfAB91B16F7872bCdF559D5427F,​0x1eb3b6cf9e6f1F7CB0eEAfCea2aBD8016628e45b,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x22Acb809d08aE7c79F0b84513EfCE0577acFE514,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0xE33C8e3A0d14a81F0dD7E174830089E82F65FC85,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0xA540fb50288cc31639305B1675c70763C334953b,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x6a0c50788E462f322959A2458687096994d66316,​0xADEEb9d09B8Bcee10943198FB6F6a4229bAB3675,​0xEFe53909AFf7d1Af4936B1B7Dd2A6C3f24A02fd9,Other
1594600559000,,,,25.89,1.85,,0.95,,,8.39,26.92,,,,,,,0.76,,,,,0.04,,,,,53.36,,50.32,6.02,,,,46.03,,39.64,,,,,,,,0.15,,,,,,,,6.61,,,0.33,0.04,,,,,,,35.56,,,,,,,,,,,13.78,,,,0.39,,0.37,,,,,,,,,,,,,,,,,,30.98,,,,,,,93.78
1594667176000,,,,0.90,,,0.21,,,,15.89,,,,,,,0.06,,,,,,,,,,54.46,,97.17,39.55,,,,57.45,,133.33,,,,,,,,,,,,,,,,3.06,0.60,,,0.98,,,,,,,,,,,,,,,7.65,,,5.70,,,,3.12,,,,,,,,,,,,,,,,,,,,19.36,,,,,,,44.99
1594734577000,,,,0.91,4.11,,,,,,16.79,,,,,,,,,,7.50,,1.24,,,,,21.11,,10.91,,,,,43.57,,9.21,,,,,,,,0.03,,,,,,,,10.75,,,,14.41,,,,,,0.10,,,,,,,,,16.39,,0.68,18.01,,,,0.03,2.81,,,,,,,,,,,,,,,,,,,23.81,,,,,,,71.46
1594801444000,,,,24.98,5.23,,,0.20,,,,1.02,,,,,,0.01,,,,,,,,,,35.88,,1.70,10.71,,,,34.60,,0.35,,,,,,,,,,,,,,,,16.53,0.92,,2.31,,,,,,,,,,,,,,,,,,0.20,23.82,,,,0.24,0.29,,,,,,,,,,,,,,,,,,,18.91,,,,,,,44.13
1594868516000,,,,,4.93,,,,,,1.94,,,,,,,,,,0.01,,,,,,,57.92,,8.02,,,,,38.66,,2.11,,8.48,5.06,,,,,,,,,,,,,,1.00,,0.39,,,,,,,,,,,,,,,,,,,19.25,,,10.33,1.00,,0.32,,,,,,,,,,,,,,,,,,18.45,,,,,,,35.17
1594935634000,,,,,,,0.02,,,25.91,13.78,5.00,,,,,,,,,,,,,,,,34.48,,12.37,,,,,75.38,,33.24,,,,,,,,4.74,,,,,,,,4.78,12.03,,8.61,0.70,,,,,,1.08,16.00,,,,,,,,8.25,,,12.49,,,,14.52,,1.69,0.56,,,,,,,,,,,,,,,,,25.90,2.35,,,,,,81.11
1595002354000,,,,1.22,,,0.28,,,,14.76,,,,,,,,,,,,,,,,,39.89,,6.73,19.90,,,,28.23,,,,,4.05,,,,,2.52,,,,,,,,4.15,0.44,,,8.69,,,,,,,,,,,,,,,,,0.71,13.42,,,4.30,,0.05,0.29,,,,,,,,,,,,,,,0.86,,,35.06,,,,,,,55.28
1595068938000,,,,,,,,,,,3.01,,,,,,,,,,,,15.89,,,,,40.78,,14.70,,,,,29.30,,13.54,8.35,,6.98,,,,,0.00,,,,,,,,25.25,0.89,,21.70,,,,,,,0.92,10.00,,,,,,,,,,,15.45,,,3.05,0.06,,,,,,,,,,,,,,,,,,,,39.77,,,,,,,27.93
1595135940000,,,,0.05,1.55,,,0.63,,,,,,,,,,,,,,,,,,,,101.26,,52.46,,,,,30.94,,87.82,21.22,,27.80,,,,,2.00,,,,,,,,3.06,0.69,,4.76,35.72,,,,,,,10.50,,,,,,,,25.47,,1.60,44.02,,,135.26,0.34,,,0.57,,,,,,,,,,,,,,,,,93.42,5.51,,,,,,75.68
1595202619000,,,,,1.87,,,1.01,,25.47,,,,,,,,,,,,,2.28,,,,,209.28,,74.29,26.24,,,,34.31,,12.04,68.90,,31.94,,,,,3.72,,,,,,,,21.24,2.40,,46.57,,,,,,,,30.55,,,,,,,,19.47,13.50,17.26,72.77,,,183.32,,,,,,,,,,,,,,,,,,,,,136.34,,,,,,,87.54
1595270294000,,13.57,,,3.04,,,170.04,,67.23,,,,,,,,0.28,,,,,,,,,,171.39,,100.03,158.06,,,,58.70,,822.64,243.15,,129.47,,,,,3.06,,,,,,,,106.50,6.84,,177.79,,,,,,,2.13,37.64,,,,,,,,50.45,16.85,836.60,61.31,,,427.39,2.60,,3.81,,,,,,,,,,,,,,,,,,225.18,41.51,,,,,,287.09
1595338300000,,13.47,,13.88,1.04,,,30.81,,25.29,,,,,,,,2.43,,,,,,,,,,203.10,,111.40,76.42,,,,55.58,,546.95,41.42,,6.63,,,,,,,,,,,,,24.61,17.10,,177.20,5.74,,,,,,1.58,16.00,,,,,,,,60.29,,386.60,60.38,,,122.55,7.26,0.81,0.46,,,,,,,,,,,,,,,,,,141.00,46.76,,,,,,120.62
1595405073000,,13.56,,1.55,7.99,,,10.94,,,,,,,,,,6.72,,,2.48,,,,,,,139.88,,116.27,72.15,,,,57.16,,306.82,46.23,,,,,,,0.60,,,,,,,,70.01,0.45,,145.61,7.63,,,,,,,26.32,,,,,,,,18.67,,391.51,43.74,,,90.22,7.20,,0.00,,,,,,,,,,,,,,,,,,131.84,106.05,,,,,,191.08
1595471028000,,,,,,,5.24,57.74,,105.46,,,,,,,,3.30,,,9.89,,17.86,,,,,185.25,,270.45,41.20,,,,68.48,,123.53,66.55,,58.71,,,,,9.40,,,,,,,,161.40,1.03,,74.05,32.57,,,,,,0.50,9.00,,,,,,,,94.09,18.29,325.84,65.11,,,118.57,17.85,,,,,,,,,,,,,,,,,,,,149.11,99.09,,,,,,226.57
1595537940000,,39.89,,2.72,,,9.51,28.93,,120.39,,,,,,,,0.61,,,,,0.39,,,,,248.31,,309.83,8.85,,,,40.26,,335.53,15.99,,24.67,,,,,1.66,,,,,,,,138.82,11.08,,110.73,23.49,,,,,,,130.00,,,,,,,,79.68,,188.54,38.04,,,114.28,62.30,,0.38,0.79,,,,,,,,,,,,,,,,,213.80,45.31,,,,,,277.98
1595604570000,,38.21,,,0.07,,3.19,103.20,,73.21,,,,,,,,0.26,,,,,,,,,,282.89,,222.47,48.64,,,,18.31,,461.20,98.12,,72.19,3.36,,,,0.75,,,,,,,,184.71,22.43,,111.64,91.54,,,,,,1.26,38.00,,,,,,,,96.54,3.98,591.98,46.86,,,340.09,38.00,,0.59,,,,,,,,,,,,,,,,,,290.69,215.81,,,,,,240.89
1595672114000,,24.75,,12.76,,,0.02,169.85,,284.25,,,,,,,,,,,,,,,,20.74,,596.14,,436.31,110.38,,,,,,74.37,109.48,,71.23,,,,,5.51,,,,,,,,306.00,5.23,,160.59,114.34,,,,,,,64.00,,,,,,,,149.93,90.69,375.38,64.16,,,275.01,27.61,,0.72,0.15,,,,,,,,,,,,,,,,,629.54,76.08,,,,,,589.66
1595738927000,,72.14,,,1.27,,,422.27,,114.71,,,,,,,,0.02,,,,,0.87,,,,,202.63,,228.91,112.24,,,,,,131.50,92.17,,25.37,,,,,0.10,,,,,,,,107.03,1.96,,24.14,81.60,,,,,,0.33,44.81,,,,,,,,189.35,,39.98,43.49,,,261.48,60.14,,0.59,3.13,,,,,,,,,,,,,,,,,355.05,31.71,,,,,,380.72
1595805432000,,9.68,,17.20,,,,65.65,,161.35,,20.96,,,,,,,,,,,2.09,,,,,175.52,,156.71,49.27,,,,,,8.24,7.58,,18.49,,,,,,,,,,,,,90.12,2.38,,1.12,37.92,,,,,,,64.00,,,,,,,,147.42,,25.21,66.80,,,58.05,58.70,,3.55,,,,,,,,,,,,,,,3.39,,,91.27,35.40,,,,,,207.72
1595872747000,,,,,,,0.64,43.83,,94.18,,,,,,,,6.22,,,,,7.60,,,,,63.22,,63.93,,,,,,,103.44,,,19.00,,,,,0.00,,,,,,,,21.89,,,0.34,55.68,,,,,,,20.00,,,,,,,,5.08,5.90,10.74,51.61,,,16.05,13.24,,0.51,,,,,,,,,,,,,,,,,,100.57,12.45,,,,,,120.35
1595939151000,,,,5.22,,,,12.53,,62.53,,,,,,,,,,,,,1.57,,,,,74.22,,58.45,21.88,,,,,,76.68,,,23.74,,,,,,,,,,,,,29.47,8.48,,33.73,19.76,,,,,,,,,,,,,,,13.51,,27.28,19.49,,,7.59,14.39,0.52,1.10,,,,,,,,,,,,,,,,,,72.03,11.98,,,,,,86.31
1596006108000,,,,,0.23,,,18.67,,63.02,,,,,,,,,,,,,,,,,,52.40,,141.82,17.54,,,,,,65.13,14.75,,0.46,0.54,,,,1.44,,,,,,,,37.79,2.23,,21.31,23.63,,,,,,,33.38,,,,,,,,27.15,7.23,39.62,46.80,,,31.83,1.07,,0.01,1.95,,,,,,,,,,,,,,,,,36.79,16.56,,,,,,56.76
1596072129000,,,,,,,,6.10,,55.91,0.36,,,,,,,,,,0.42,,,,,,,71.28,,245.13,,,,,,,37.26,9.53,,22.93,,,,,0.21,,,,,,,,61.85,6.10,,38.66,6.18,,,,,,,45.73,,,,,,,,47.96,,21.05,36.96,,,21.38,4.69,,,,,,,,,,,,,,,,,,,,126.54,13.25,,,,,,248.88
1596140024000,,,,0.49,,,,0.50,,37.73,,,,,,,,,,,,,0.07,,,,,1.65,,130.84,,,,,,,65.65,,,6.25,,,,,1.02,,,,,,,,,9.32,,0.53,26.06,,,,,,,9.00,,,,,,,,15.72,,,28.42,,,30.25,2.62,0.11,,,,,,,,,,,,,,,,,,,145.66,,,,,,,305.07
1596207016000,,,,,,,8.48,27.51,,41.28,,,,,,,,0.35,,,0.16,,,,,,,,,141.33,,,,,,,48.97,20.24,,3.74,,,,,2.56,,,,,,,,,0.25,,7.70,8.22,,,,,,,,,,,,,,,17.49,,60.33,31.78,,,36.90,15.55,,,0.08,,,,,,,,,,,,,,,,,95.74,38.63,,,,,,309.43
1596273444000,,,,,,,,7.91,,5.64,,1.35,,,,,,,,,,,0.03,,,,,0.30,,70.75,,,,,,,28.50,19.53,,2.38,,,,,1.82,,,,,,,,,0.13,,2.15,15.76,0.70,,,,,0.84,7.00,,,,,,,,18.48,,,16.08,,,54.21,7.75,,0.31,,,,,,,,,,,,,,,,,,61.78,,,,,,,223.33
1596339947000,,,,0.08,,,0.20,44.43,,83.59,,0.65,,,,,,,,,,,,,,,,,,169.78,,,,,,,58.05,15.76,,19.08,,,,,0.55,,,,,,,,,15.86,,3.34,46.20,7.37,,,,,0.19,15.08,,,,,,,,94.61,,,48.84,,,65.78,85.39,,,0.32,,,,,,,,,,,,,,2.61,,,76.54,10.48,,,,,,308.74
1596406368000,,,,12.82,0.41,,9.43,29.28,,160.76,,2.11,,,,,,1.85,,,,,,,,,,,,200.12,8.63,,,,,,299.83,100.12,,5.51,,,,,,,,,,,,,,2.07,,2.55,48.89,,,,,,0.56,12.00,,,,,,,,54.98,9.94,,73.73,,,28.28,26.51,,2.94,,,,,,,,,,,,,,,1.58,,,65.99,34.47,,,,,,350.27
1596473308000,,,,17.24,0.05,,,12.74,,51.98,,,,,,,,0.08,,,0.12,,,,,,,5.00,,72.75,,,,,,,74.29,20.09,,,,,,,0.00,,,,,,,,,1.43,0.04,10.75,26.77,,,,,,0.13,,,,,,,,,27.10,,,49.95,,,68.08,8.57,,5.62,1.98,,,,,,,,,,,,,,3.41,,,92.50,5.34,,,,,,208.39
1596540683000,,,,76.72,0.47,,2.53,10.77,,35.86,,,,,,,,,,,1.04,,,,,,,11.00,,71.83,,,,,,,62.46,,,8.63,,,,,3.13,,,,,,,,,1.19,,,20.80,,,,,,,26.91,,,,,,,,60.88,,,30.76,,,15.71,10.79,,0.95,1.28,,,,,,,,,,,,,,8.91,,,47.55,11.36,,,,,,207.06
1596606713000,,,,,1.19,,4.08,1.59,,15.45,,,,,,,,,,,0.14,,,,,,,,,46.16,,,,,,,14.64,,,4.16,,,,,0.18,,,,,,,,,10.50,,,4.36,,,,,,,4.55,,,,,,,,17.73,,,40.41,,,62.13,1.11,0.24,,1.74,,,,,,,,,,,,,,,,,36.14,18.08,,,,,,182.66
1596674074000,,,,7.55,1.04,,,16.82,,35.35,,1.00,,,,,,,,,0.77,,,,,,,,,38.06,,,,,,,13.74,14.61,,3.93,,,,,0.66,,,,,,,,,1.62,,,14.65,,,,,,,,,,,,,,,15.95,,,15.38,,,45.87,3.08,,0.75,0.30,,,,,,,,,,,,,,,,,37.71,4.95,,,,,,96.02
1596740019000,,,,,,,0.67,,,5.02,,,,,,,,,,,,,,,,,,,,18.90,,,,,,,23.58,,,13.99,,,,,,,,,,,,,,1.66,,,32.38,,,,,,,,,,,,,,,22.02,,,17.37,,,13.31,2.64,,0.37,0.20,,,,,,,,,,,,,,,,,30.87,,,,,,,110.02
1596807570000,,,,,3.74,,1.51,29.66,,,,,,,,,,0.01,,,,,,,,,,,,59.35,,,,,,,22.91,48.89,,3.96,7.08,,,,0.50,,,,,,,,,0.70,,,21.70,,,,,,0.27,14.60,,,,,,,,18.23,,,,,,61.46,,,0.80,,,,,,,,,,,,,,,,,,18.29,2.06,,,,,,83.63
1596874169000,,,,18.15,,,,14.11,,31.90,,,,,,,,,,,,,,,,,,,,66.46,,,,,,,22.90,57.43,,7.82,,,,,0.68,,,,,,,,,5.27,,42.49,106.92,,,,,,,,,,,,,,,64.32,,,,,,41.67,18.54,,0.14,,,,,,,,,,,,,,,,,,30.06,,,,,,,165.13
1596940389000,,,,2.36,2.53,,,1.75,,23.08,,,,,,,,1.79,,,,,,,,,,,,78.32,,,,,,,16.61,,,3.80,,,,,1.89,,,,,,,,,1.14,,0.08,50.50,,,,,,0.26,,,,,,,,,18.28,4.04,,,,,32.13,2.57,,,,,,,,,,,,,,,,,,,,31.10,13.77,,,,,,147.92
1597006979000,,,,26.98,6.57,,0.42,12.20,,15.47,,,,,,,,0.06,,,,,0.05,,,,,,,94.47,,,,,,,10.24,,,,,,,,,,,,,,,,,8.48,,,5.28,,,,,,1.61,,,,,,,,,22.07,,,,,,24.72,4.77,,0.12,1.49,,,,,,,,,,,,,,,,,54.94,,,,,,,136.82
1597073639000,,,,8.80,0.00,,,2.33,,15.19,,,,,,,,,,,,,,,,,,,,99.13,,,,,,,27.76,16.34,,2.42,,,,,1.25,,,,,,,,,3.03,,0.00,40.08,,,,,,,,,,,,,,,56.53,,,,,,42.66,2.39,,,,,,,,,,,,,,,,,,,,58.69,19.95,,,,,,193.01
1597140607000,,,,12.92,,,,0.79,,207.42,,,,,,,,,,,,,,,,,,,,263.75,19.11,,,,,,170.40,4.45,,11.45,,,,,,,,,,,,,,0.01,,0.25,9.23,10.00,,,,,,38.72,,,,,,,,41.59,1.82,,,,,29.78,0.27,,,,,,,,,,,,,,,,,,,,124.04,25.02,,,,,,256.33
1597207222000,,,,2.58,,,,89.22,,86.72,,,,,,,,,,,,,,,,,,,,105.80,88.37,,,,,,81.79,,,31.17,,,,,1.39,,,,,,,,,21.31,,101.94,99.68,,,,,,,,,,,,,,,68.35,,,1.00,,,32.68,7.08,,,,,,,,,,,,,,,,,,,,115.52,112.85,,,,,,378.10
1597273425000,,,,,0.67,,,1.99,,59.95,,,,,,,,,,,2.00,,,,,,,,,191.95,21.78,,,,,,178.88,23.72,,24.38,,,,,4.68,,,,,,,,,2.12,,,22.29,,,,,,,19.00,,,,,,,,139.13,15.12,,,,,708.14,,,,,,,,,,,,,,,,,,,,,187.79,237.01,,,,,,348.95
1597340255000,,,,21.18,2.72,,0.70,4.58,,25.78,,,,,,,,,,,14.31,,,,,,,,,111.56,143.82,,,,,,76.68,24.02,,56.25,,,,,,,,,,,,,,,,,74.86,,,,,,2.82,,,,,,,,,130.39,9.19,,,,,590.11,28.14,,,,,,,,,,,,,,,,,,,,147.13,110.23,,,,,,182.09
1597406581000,,,,33.71,,,,,,42.75,,,,,,,,,,,13.10,,1.65,,,,,,,83.54,18.98,,,,,,22.30,3.06,,38.65,,,,,5.85,,,,,,,,,1.20,,1.35,154.43,,,,,,,42.77,,,,,,,,117.23,,,,,,176.63,11.76,,,,,,,,,,,,,,,,,,,,84.89,6.37,,,,,,263.21
1597472334000,,,,,,,,,,,,,,,,,,,,,,,,,,8.62,,,,46.52,,,,,,,83.83,58.29,,5.96,,,,,0.00,,,,,,,,,2.50,,,72.79,,,,,,1.86,6.28,,,,,6.85,,,50.11,,,,,,92.31,11.38,,,,,,,,,,,,,,,,,,,,88.05,13.94,,,,,,249.49
1597539439000,,,,1.51,,,,1.31,,,,1.17,,,,,,0.03,,,,,,,,,,,,45.29,,,,,,,36.48,,,,0.05,,,,0.03,,,,,,,,,7.05,,29.58,13.05,,,,,,,,,,,,,,,50.88,,,,,,50.38,4.72,,,,,,,,,,,,,,,,,,,,74.32,,,,,,,148.65
1597606146000,,,,,,,,,,11.53,,,,,,,,,,,,,,,,8.96,,,,39.51,,,,,,,0.02,,,4.51,,,,,0.29,,,,,,,,,,,0.00,1.25,,,,,,0.32,,,,,,,,,23.41,13.94,,,,,113.80,6.66,,0.27,,,,,,,,,,,,,,,,,,73.76,57.98,,,,,,89.80
1597673119000,,,,,,,,6.25,,,,,,,,,,,,,,,,,,12.77,,,,71.00,30.03,,,,,,124.96,,,29.02,,,,,0.98,,,,,,,,,1.36,,6.83,24.41,,,,,,0.22,,,,,,,,,24.19,,,,,,278.42,1.05,,1.20,1.60,,,,,,,,,,,,,,,,,61.19,126.54,,,,,,126.59
1597740778000,,,,7.33,0.11,,0.77,29.07,,,,,,,,,,0.11,,,0.13,,,,,17.97,,,,87.61,47.04,,,,,,2.43,,,3.87,,,,,0.16,,,,,,,,,5.24,,,14.94,,,,,,1.35,,,,,,,,,57.42,,,,,,171.19,,,,1.14,,,,,,,,,,,,,,,,,40.01,65.08,,,,,,158.60
1597805915000,,,,,1.03,,,,,,,,,,,,,,,,,,,,,27.99,,,,87.05,1.73,,,,,,,,,,,,,,,,,,,,,,,8.85,,,24.40,,,,,,,,,,,,,,,32.31,,,,,,73.01,0.03,,0.03,0.10,,,,,,,,,,,,,,,,,47.96,13.52,,,,,,183.54
1597872975000,,,,,,,1.24,11.31,,37.17,,,,,,,,,,,,,,,,10.18,,,,110.33,159.49,,,,,,80.04,,,29.21,,,,,,,,,,,,,,5.18,,,252.89,,,,,,,,,,,,,,,187.73,,,,,,266.12,15.31,,,,,,,,,,,,,,,,,,,,70.56,27.16,,,,,,275.77
1597939059000,,,,4.72,0.00,,2.42,,,,,,,,,,,,,,,,,,,10.02,,,,98.68,,,,,,,45.77,,,9.40,,,,,,,,,,,,,,,,6.76,21.62,,,,,,,,,,,,,,,25.37,,,,,,87.57,1.45,,,,,,,,,,,,,,,,,,,,85.74,9.69,,,,,,118.68
1598005285000,,,,,,,2.21,1.25,,12.06,,,,,,,,0.04,,,,,,,,19.14,,,,397.99,17.57,,,,,,61.36,,,4.12,,,,,,,,,,,,,,,,,18.19,12.22,,,,,0.40,20.00,,,,,,,,132.82,2.76,,,,,342.62,0.50,,,,,,,,,,,,,,,,,,,,216.88,17.13,,,,,,304.10
1598071853000,,,,,0.34,,8.28,18.79,,,,,,,,,,0.48,,,,,,,,21.21,,,,360.98,,,,,,,42.16,,,23.34,,,,,,,,,,,,,,0.20,,,33.54,,,,,,1.91,12.00,,,,,,,,60.20,,,,,,206.89,16.10,,,1.58,,,,,,,,,,,,,,,,,89.38,,,,,,,375.40
1598138530000,,,,6.93,5.39,,0.17,4.55,,,,,,,,,,,,,,,,,,88.98,,,,328.88,,,,,,,17.23,101.85,,2.55,,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,,,,56.75,3.34,,,,,357.09,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,325.59
1598204486000,,,,,1.47,,0.05,39.28,,,,,,,,,,0.65,,,,,,,,35.29,,,,326.58,21.62,,,,,,123.22,,,6.05,,,,,,,,,,,,,,,,,11.41,,,,,,,18.00,,,,,,,,62.43,4.10,,,,,96.57,7.47,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,326.88
1598271030000,,,,2.79,,,8.82,,,,,,,,,,,,,,,,,,,11.47,,,,235.84,,,,,,,82.76,,,8.06,,,,,,,,,,,,,,5.37,,4.42,12.72,,,,,,0.83,12.00,,,,,,,,38.45,,,,,,72.86,10.09,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,224.49
1598337535000,,,,,,,2.14,,,,,,,,,,,,,,,,,,,44.11,,,,203.84,,,,,,,72.80,,,5.12,,,,,,,,,,,,,,,,,40.71,,,,,,,,,,,,,,,3.38,,,,,,99.72,0.15,,1.29,,,,,,,,,,,,,,,2.59,,,,,,,,,,199.85
1598404244000,,,,15.28,1.84,,2.97,,,,,,,,,,,,,,,,,,,9.49,,,,215.71,,,,,,,74.58,,,24.51,,,,,,,,,,,,,,0.00,0.14,0.61,53.06,,,,,,0.78,18.67,,,,,,,,66.69,,,,,,141.03,22.75,,,,,,,,,,,,,,,,,5.40,,,,9.21,,,,,,211.79
1598469678000,,,,22.25,,,1.55,,,,,,,,,,,,,,,,,,,4.41,,,,150.38,18.49,,,,,,55.51,,,17.44,,,,,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,48.90,,,,,,122.73,0.29,,0.03,0.59,,,,,,,,,,,,,,,,,,,,,,,,187.57
1598536356000,,,,,,,0.66,,,,,,,,,,,,,,,,,,,12.19,,,,143.47,33.76,,,,,,7.81,,,10.67,,,,,,,,,,,,,,0.02,,3.91,25.66,,,,,,,,,,,,,,,37.76,14.06,,,,,140.40,2.19,,,,,,,,,,,,,,,,,,,,,7.52,,,,,,44.25
1598602302000,,,,,,,0.61,,,,,,,,,,,,,,0.40,,,,,15.23,,,,311.13,91.40,,,,,,61.25,,,23.93,,,,,,,,,,,,,,0.90,,1.55,4.12,,,,,,,27.50,,,,,,,,71.87,6.88,,,,,284.94,0.46,,1.35,,,,,,,,,,,,,,,,,,,37.71,,,,,,179.60
